topLevelViolationActualCentral;relativeTLViolationCentral;runtimePerStepCentral;unsolvedCentralAllocations;Total runtime central;time stamps;Top level costs central
1.1641532182693481E-10;7.146372798694039E-16;22.727714512000002;0.0;;;19074.01871156062
2.9103830456733704E-11;1.7985839846160098E-16;13.474585024000001;0.0;;;18890.22701738031
5.820766091346741E-11;3.947300302321978E-16;12.872681984000002;0.0;;;16481.735412965314
5.820766091346741E-11;3.8926541764371433E-16;24.083794992;0.0;;;16826.49932674471
5.820766091346741E-11;3.772490842964312E-16;52.118163168;0.0;;;17623.501234693453
6.693881005048752E-10;3.937214321354828E-15;43.566724144000005;0.0;;;20968.078282598504
6.984919309616089E-10;4.135971211643168E-15;87.62109608;0.0;;;20776.71260755119
2.467131707817316E-7;1.603053065375242E-12;104.394802752;0.0;;;18284.486591287197
0.0;0.0;24.554512048000003;0.0;;;18641.211937176053
5.820766091346741E-11;3.6146290768048465E-16;34.754135568;0.0;;;19466.286634227647
1.7462298274040222E-10;1.0398658093162972E-15;52.49063124800001;0.0;;;21740.457058901404
5.820766091346741E-11;3.4894830211491325E-16;17.703670448;0.0;;;21549.899715387197
2.9103830456733704E-11;1.9145668901747326E-16;20.788369504000002;0.0;;;19052.22337513867
5.820766091346741E-11;3.776123542818348E-16;30.659045264000003;0.0;;;19408.669844946886
5.820766091346741E-11;3.659557423139657E-16;15.724307744;0.0;;;20233.71252185049
1.1641532182693481E-10;6.496517895114277E-16;42.341452592;0.0;;;23554.46878913672
2.0372681319713593E-10;1.1445209142842416E-15;101.495727312;0.0;;;23351.19649338484
2.9103830456733704E-11;1.7941764147547508E-16;89.146436816;0.0;;;20696.202921402997
1.7462298274040222E-10;1.0616027835519046E-15;39.710876112;0.0;;;21074.230047925907
2.0372681319713593E-10;1.2003038795429155E-15;40.197850880000004;0.0;;;21951.87095879616
1.4551915228366852E-10;7.932933128153108E-16;80.371758704;0.0;;;24831.11404661394
2.9103830456733704E-11;1.5972350592176414E-16;21.91955648;0.0;;;24622.270575195198
2.9103830456733704E-11;1.7527028169050613E-16;41.805044960000004;0.0;;;21881.253760625197
3.7834979593753815E-10;2.2469700916982656E-15;30.359915136;0.0;;;22274.140693995505
0.0;0.0;42.226531072;0.0;;;23183.123333254483
2.9103830456733704E-11;1.7428982571274031E-16;95.083925264;0.0;;;22179.39291505721
5.820766091346741E-11;3.5091915637656296E-16;54.987271024;0.0;;;21984.90710812964
2.9103830456733704E-11;1.9253803324228553E-16;51.284238064;0.0;;;19443.414398573717
8.731149137020111E-11;5.696176539552683E-16;44.41666184;0.0;;;19807.533407241786
2.9103830456733704E-11;1.8401132715853294E-16;38.323547552;0.0;;;20647.69661619337
4.6566128730773926E-10;2.565967835907035E-15;39.846985648;0.0;;;23052.474823655215
2.9103830456733704E-11;1.614493388717785E-16;89.01188212800001;0.0;;;22843.958226454048
0.0;0.0;59.375263104000005;0.0;;;20127.45785507801
2.9103830456733704E-11;1.747114531905146E-16;41.302548032000004;0.0;;;20515.891023974884
2.9103830456733704E-11;1.6931824082855836E-16;40.797701264000004;0.0;;;21411.248989865755
5.820766091346741E-11;3.2121623119389134E-16;23.915190928;0.0;;;24196.055099071506
5.820766091346741E-11;3.2337208556040017E-16;53.272023104000006;0.0;;;23984.256076639635
1.4551915228366852E-10;8.871192157904358E-16;91.226445904;0.0;;;21213.732950954385
8.731149137020111E-11;5.249028028012219E-16;28.308676224000003;0.0;;;21610.15902351407
8.731149137020111E-11;5.086994444456487E-16;89.93040072000001;0.0;;;22525.26644439754
7.566995918750763E-10;4.483423573417385E-15;49.082446288;0.0;;;23071.384359650965
8.731149137020111E-11;5.207901038143157E-16;49.59947872;0.0;;;22877.714662937316
2.9103830456733704E-11;1.904938321719498E-16;48.637768736000005;0.0;;;20328.48744331018
4.94765117764473E-10;3.1935630502111986E-15;36.075370288;0.0;;;20695.24981722853
0.0;0.0;27.240116624000002;0.0;;;21539.995548410647
1.1641532182693481E-10;6.35534129159045E-16;43.152890240000005;0.0;;;22869.006888394506
8.731149137020111E-11;4.798496546093042E-16;52.625895152000005;0.0;;;22660.950417907043
2.9103830456733704E-11;1.755186953584584E-16;89.13499883200001;0.0;;;19926.265264785736
2.9103830456733704E-11;1.7308882785555823E-16;89.52547339200001;0.0;;;20319.100222239023
1.7462298274040222E-10;1.0064742283691673E-15;55.657920944000004;0.0;;;21225.09433550121
2.6193447411060333E-10;1.5123908538384322E-15;41.011095488;0.0;;;22055.89869908903
2.9103830456733704E-11;1.6917125775702234E-16;33.007979776;0.0;;;21859.114318176038
2.9103830456733704E-11;1.8563763566896135E-16;11.291610272000002;0.0;;;19274.758420714854
2.9103830456733704E-11;1.8306768232495232E-16;13.014468496000001;0.0;;;19645.669945620903
0.0;0.0;51.936990016;0.0;;;20501.790988302193
8.440110832452774E-10;4.679494220614435E-15;45.168185936;0.0;;;23740.68822539333
1.4551915228366852E-10;8.122242785369127E-16;41.986309488;0.0;;;23533.17167885531
1.7462298274040222E-10;1.069539093364009E-15;42.60632472;0.0;;;20812.696818667857
1.1641532182693481E-10;7.03154983531284E-16;101.71433808;0.0;;;21202.95588840042
1.7462298274040222E-10;1.0221736697907917E-15;87.29296347200001;0.0;;;22103.3669310862
8.149072527885437E-10;4.64979568440523E-15;33.753990992000006;0.0;;;23686.57659682259
0.0;0.0;41.406438832;0.0;;;23486.649520901057
8.731149137020111E-11;5.503533179489507E-16;24.790528496;0.0;;;20868.743380455435
5.820766091346741E-11;3.6182284557973734E-16;93.995205744;0.0;;;21244.68102452423
5.820766091346741E-11;3.5065364397571857E-16;42.405926384000004;0.0;;;22111.60655521442
4.3655745685100555E-10;2.4324136995794868E-15;16.017404256000003;0.0;;;22988.711176407804
1.7462298274040222E-10;9.794955728792378E-16;39.547538096000004;0.0;;;22784.464789163096
2.9103830456733704E-11;1.7913921934489093E-16;38.363154448;0.0;;;20110.406937547657
2.9103830456733704E-11;1.7665922958289614E-16;40.868259040000005;0.0;;;20493.582815847643
1.1641532182693481E-10;6.848235632623115E-16;60.052319584;0.0;;;21376.928594117657
5.820766091346741E-11;3.1506668617695583E-16;35.99023176;0.0;;;23472.855952165755
5.820766091346741E-11;3.171812676496409E-16;36.91168192;0.0;;;23262.382699094956
5.820766091346741E-11;3.480542817244778E-16;49.780557120000005;0.0;;;20504.943574996963
5.820766091346741E-11;3.4323584465301316E-16;41.664295344;0.0;;;20901.16560904679
0.0;0.0;40.608510816;0.0;;;21813.48591231012
2.0372681319713593E-10;1.2067031324309787E-15;101.082667024;0.0;;;22504.864034548562
5.820766091346741E-11;3.4708627548407144E-16;44.082941760000004;0.0;;;22313.205899854092
2.9103830456733704E-10;1.9043505500683116E-15;32.611362416;0.0;;;19798.904270769002
1.7462298274040222E-10;1.1267921193234835E-15;24.842031712;0.0;;;20158.11641445251
5.820766091346741E-11;3.6400296210678297E-16;15.593617088;0.0;;;20990.588598136845
2.9103830456733704E-11;1.6375261082733468E-16;44.054046944;0.0;;;23865.944506653395
2.9103830456733704E-11;1.6485164240406668E-16;16.774394320000003;0.0;;;23658.88161296417
2.9103830456733704E-11;1.8089756816983773E-16;63.818588992;0.0;;;20954.19364105265
2.9103830456733704E-11;1.7839323596025887E-16;27.467481104;0.0;;;21339.91688476047
5.820766091346741E-11;3.4577273941720953E-16;26.383805472000002;0.0;;;22232.89220122696
2.9103830456733704E-11;1.8027074288079892E-16;75.532737632;0.0;;;19657.930873036774
2.9103830456733704E-11;1.8148063649820594E-16;68.517896048;0.0;;;19475.6276329992
5.820766091346741E-11;3.98290309175641E-16;45.977758560000005;0.0;;;17093.808323209112
2.9103830456733704E-11;1.9638820417796624E-16;71.97676248;0.0;;;17433.66307097409
5.820766091346741E-11;3.806516933425956E-16;10.508214256;0.0;;;18220.183521441762
7.566995918750763E-10;4.415666842488011E-15;43.12349536;0.0;;;21602.379577487296
8.731149137020111E-11;5.12919548120523E-16;52.944179232;0.0;;;21408.299966202972
5.820766091346741E-11;3.752299039579203E-16;39.078338928;0.0;;;18871.744594978667
0.0;0.0;37.83220696;0.0;;;19234.858923291926
2.9103830456733704E-11;1.7930626862034551E-16;40.640780608;0.0;;;20073.25320600459
5.238689482212067E-10;3.1420274091674007E-15;13.874063968000002;0.0;;;21954.557971369035
5.820766091346741E-11;3.514572488758737E-16;12.903147648000001;0.0;;;21761.25916973099
2.9103830456733704E-11;1.9283326725723244E-16;42.709976144;0.0;;;19222.116242443863
2.9103830456733704E-11;1.901636981360936E-16;45.531271152;0.0;;;19586.10241500328
5.820766091346741E-11;3.685869729819428E-16;56.143848000000006;0.0;;;20425.440932511527
2.9103830456733704E-11;1.6977400577167615E-16;93.97195361600001;0.0;;;21199.594729995286
2.9103830456733704E-11;1.709134501583628E-16;30.955462960000002;0.0;;;21003.394363489948
0.0;0.0;18.974624112;0.0;;;18426.246004775683
0.0;0.0;17.052670256000003;0.0;;;18796.146929809755
1.4551915228366852E-10;8.96218123794168E-16;31.769720768000003;0.0;;;19648.706138268186
2.9103830456733704E-10;1.6471036168317546E-15;35.704049936000004;0.0;;;21045.598418479294
1.1641532182693481E-10;6.632632849576724E-16;41.158708432000005;0.0;;;20843.924431842588
5.820766091346741E-11;3.6391119176934067E-16;41.720612304;0.0;;;18212.304384379117
2.9103830456733704E-11;1.794366164197671E-16;40.98553832;0.0;;;18588.872092716883
1.1641532182693481E-10;6.955901671642791E-16;40.298210928;0.0;;;19456.944997842842
2.9103830456733704E-10;1.687749869850514E-15;22.021731744;0.0;;;21968.937400662453
5.820766091346741E-11;3.3981545284203934E-16;31.438261008;0.0;;;21771.412427566505
5.820766091346741E-11;3.7289157783423563E-16;32.212630000000004;0.0;;;19173.63311201917
1.4551915228366852E-10;9.1932323780463E-16;78.03006606400001;0.0;;;19547.035022149506
2.0372681319713593E-10;1.2473221803812412E-15;39.751932848;0.0;;;20407.17029738335
4.3655745685100555E-10;2.1903989006193422E-15;35.641228096;0.0;;;24396.140167256664
1.1932570487260818E-9;6.027272901903884E-15;37.957935008;0.0;;;24167.639310268736
5.820766091346741E-11;3.22631260629281E-16;31.553640464;0.0;;;21177.286661563277
0.0;0.0;36.803626592;0.0;;;21604.61517749236
5.820766091346741E-11;3.083432683333629E-16;69.597595408;0.0;;;22593.129604390968
4.3655745685100555E-10;2.696706940637778E-15;53.424343008;0.0;;;21273.00009368148
1.1641532182693481E-10;7.239482631739628E-16;48.487912112000004;0.0;;;21087.69180516799
0.0;0.0;36.703535248;0.0;;;18655.833013151623
1.932494342327118E-8;1.300471154552067E-13;38.243046144000004;0.0;;;19003.457955667433
5.820766091346741E-11;3.7961643950999687E-16;12.458188624;0.0;;;19807.04956771332
2.9103830456733704E-11;1.4749623575997217E-16;86.55880328;0.0;;;24456.651129272606
0.0;0.0;102.15067420800001;0.0;;;24236.103490343197
1.1641532182693481E-10;6.51756579145559E-16;27.81613984;0.0;;;21352.134736934273
0.0;0.0;35.802028128;0.0;;;21764.59135724051
8.731149137020111E-11;4.671697498718092E-16;36.211471856;0.0;;;22717.017566437004
7.8580342233181E-10;4.233868842332753E-15;52.64393056;0.0;;;24129.491008604855
5.820766091346741E-11;3.157247856574126E-16;92.350766432;0.0;;;23917.656276299545
0.0;0.0;42.858956768000006;0.0;;;21131.96431603417
2.9103830456733704E-11;1.7082986061292228E-16;38.797933024;0.0;;;21530.523548488778
2.9103830456733704E-11;1.6555647012052394E-16;54.363978752;0.0;;;22451.79999250334
4.0745362639427185E-10;2.5671283353849648E-15;32.539412224;0.0;;;19892.892316127316
0.0;0.0;50.439851408;0.0;;;19715.93082984916
0.0;0.0;77.604412416;0.0;;;17392.952170341323
2.9103830456733704E-11;1.997605362195185E-16;32.159133712;0.0;;;17725.837713490513
1.4551915228366852E-10;9.679703866830793E-16;22.485650864;0.0;;;18494.23539964786
2.9103830456733704E-11;1.59172074532442E-16;83.16538958400001;0.0;;;22901.696826590658
5.820766091346741E-10;3.2048072734829556E-15;42.109210624;0.0;;;22695.56560596191
1.4551915228366852E-10;8.791872403885647E-16;38.962142784;0.0;;;19989.307706068423
2.9103830456733704E-11;1.7340316778637573E-16;38.495776816;0.0;;;20377.077648637973
5.820766091346741E-11;3.361006824393098E-16;37.881636560000004;0.0;;;21273.68147045684
6.693881005048752E-10;4.438649289121998E-15;34.482368304000005;0.0;;;21000.524326439183
0.0;0.0;42.722863312;0.0;;;20827.023547524255
1.1641532182693481E-10;8.527612988034078E-16;51.73384664;0.0;;;18541.661015966845
8.731149137020111E-11;6.307168020691298E-16;98.14159534400001;0.0;;;18869.214247295204
5.820766091346741E-11;4.0749802962233134E-16;39.949148144000006;0.0;;;19626.920699012288
6.693881005048752E-10;3.6875563893683135E-15;40.376641968;0.0;;;24668.80532618671
2.9103830456733704E-11;1.6140458946077192E-16;54.05301232;0.0;;;24460.703983439926
1.1641532182693481E-10;7.084599776974012E-16;46.571329664000004;0.0;;;21729.101437188456
1.4551915228366852E-10;8.733151393920849E-16;42.24378192;0.0;;;22121.511286013694
2.9103830456733704E-10;1.6927131036974913E-15;41.208718592000004;0.0;;;23027.46299603106
1.1641532182693481E-10;6.552712158643616E-16;22.23949104;0.0;;;22979.764914636722
8.731149137020111E-11;4.947518192667936E-16;15.45864472;0.0;;;22774.386386423095
1.1641532182693481E-10;7.238783482146534E-16;11.151004160000001;0.0;;;20079.27612459662
1.7462298274040222E-10;1.0707855469207607E-15;13.389743888000002;0.0;;;20464.86489594097
8.731149137020111E-11;5.18865597529796E-16;52.548740384000006;0.0;;;21356.587339875136
6.402842700481415E-10;4.360592174897834E-15;87.53465992000001;0.0;;;19246.3842082487
2.9103830456733704E-11;1.9953902032424379E-16;40.662604832;0.0;;;19078.12535357964
8.731149137020111E-11;6.568837835230981E-16;24.424057216;0.0;;;16867.956206862014
0.0;0.0;52.207744000000005;0.0;;;17185.43328128252
5.820766091346741E-11;4.1852876118163627E-16;50.078444432000005;0.0;;;17916.73027481751
3.7834979593753815E-10;2.193971595230147E-15;11.855685776000001;0.0;;;22567.52678556139
1.4551915228366852E-10;8.494986596263213E-16;15.487525360000001;0.0;;;22372.195065489694
5.820766091346741E-11;3.7287403254540555E-16;11.314082416000002;0.0;;;19801.372523882907
8.731149137020111E-11;5.515679890930016E-16;38.22195824;0.0;;;20171.303995421214
2.9103830456733704E-11;1.781804987710038E-16;43.169119248;0.0;;;21023.31931190473
5.820766091346741E-10;3.2421810810579287E-15;32.021373408;0.0;;;24050.893654420353
2.9103830456733704E-11;1.6319705483888863E-16;24.642902608;0.0;;;23844.714991882793
0.0;0.0;49.359228304000005;0.0;;;21136.88355333922
8.731149137020111E-11;5.298082012553417E-16;11.766468064000001;0.0;;;21525.938650720935
1.4551915228366852E-10;8.55755694843284E-16;11.333312896;0.0;;;22423.199963406372
4.6566128730773926E-10;2.7941772052895183E-15;30.014220992000002;0.0;;;20439.779081580426
2.9103830456733704E-11;1.7580815167296844E-16;32.285625856;0.0;;;20252.324948900256
2.9103830456733704E-11;1.929205353196048E-16;65.648952048;0.0;;;17800.343850735833
2.9103830456733704E-11;1.9024975806603963E-16;36.231553792;0.0;;;18151.67033192578
0.0;0.0;34.603293664;0.0;;;18962.900851903432
5.820766091346741E-11;3.5409839491090198E-16;29.83009248;0.0;;;21077.0242563371
2.9103830456733704E-11;1.7823746955423472E-16;25.231933024;0.0;;;20890.34879602259
0.0;0.0;54.288083840000006;0.0;;;18443.583820710413
1.7462298274040222E-10;1.1572717807934576E-15;29.533981424;0.0;;;18793.846077305985
5.820766091346741E-11;3.7384922112039177E-16;27.200016432;0.0;;;19603.33617269182
6.402842700481415E-10;3.905829208441088E-15;10.83615336;0.0;;;21876.34732422428
2.9103830456733704E-11;1.787292419356154E-16;10.583832048000001;0.0;;;21688.37023403149
5.820766091346741E-11;3.9225190303221666E-16;13.387982048000001;0.0;;;19227.77081098736
2.9103830456733704E-11;1.934107987242172E-16;14.263129216000001;0.0;;;19578.354740088
2.9103830456733704E-11;1.8744035150443301E-16;16.514899200000002;0.0;;;20390.681453111094
